"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Clayton County, GA"	"13063"	126	267542	47.10	66.10
	"Clinch County, GA"	"13065"	Suppressed	6831	Suppressed	Suppressed
	"Cobb County, GA"	"13067"	388	730981	53.08	57.82
	"Coffee County, GA"	"13069"	44	42811	102.78	92.53
	"Colquitt County, GA"	"13071"	85	46102	184.37	173.52
	"Columbia County, GA"	"13073"	106	139257	76.12	81.76
	"Cook County, GA"	"13075"	25	17214	145.23	121.68
	"Coweta County, GA"	"13077"	133	135571	98.10	103.66
	"Crawford County, GA"	"13079"	Suppressed	12387	Suppressed	Suppressed
	"Crisp County, GA"	"13081"	22	22934	95.93	83.96
	"Dade County, GA"	"13083"	25	16389	152.54	124.33
	"Dawson County, GA"	"13085"	27	22957	117.61	98.32
	"Decatur County, GA"	"13087"	38	27220	139.60	115.47
	"DeKalb County, GA"	"13089"	392	722161	54.28	58.94
	"Dodge County, GA"	"13091"	Suppressed	20976	Suppressed	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	14188	Suppressed	Suppressed
	"Dougherty County, GA"	"13095"	58	92407	62.77	58.84
	"Douglas County, GA"	"13097"	88	138776	63.41	68.04
	"Early County, GA"	"13099"	Suppressed	10491	Suppressed	Suppressed
	"Echols County, GA"	"13101"	Suppressed	4003	Suppressed	Suppressed
	"Effingham County, GA"	"13103"	57	55423	102.85	105.94
	"Elbert County, GA"	"13105"	43	19438	221.22	159.34
	"Emanuel County, GA"	"13107"	36	22755	158.21	134.06
	"Evans County, GA"	"13109"	18	10898	Unreliable	Unreliable
	"Fannin County, GA"	"13111"	40	23753	168.40	124.28
	"Fayette County, GA"	"13113"	78	109664	71.13	64.43
	"Floyd County, GA"	"13115"	140	96063	145.74	121.59
	"Forsyth County, GA"	"13117"	101	204302	49.44	53.13
	"Franklin County, GA"	"13119"	30	22264	134.75	107.02
	"Fulton County, GA"	"13121"	690	996319	69.25	74.44
	"Gilmer County, GA"	"13123"	35	28829	121.41	92.71
	"Glascock County, GA"	"13125"	Suppressed	3053	Suppressed	Suppressed
	"Glynn County, GA"	"13127"	126	82175	153.33	116.98
	"Gordon County, GA"	"13129"	84	56047	149.87	142.66
	"Grady County, GA"	"13131"	42	25359	165.62	139.05
	"Greene County, GA"	"13133"	13	16490	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	336	877922	38.27	47.33
	"Habersham County, GA"	"13137"	59	43752	134.85	102.59
	"Hall County, GA"	"13139"	181	190761	94.88	90.45
	"Hancock County, GA"	"13141"	Suppressed	8509	Suppressed	Suppressed
	"Haralson County, GA"	"13143"	50	28641	174.57	143.45
	"Harris County, GA"	"13145"	33	32876	100.38	77.87
	"Hart County, GA"	"13147"	40	25377	157.62	117.47
	"Heard County, GA"	"13149"	19	11603	Unreliable	Unreliable
	"Henry County, GA"	"13151"	126	213869	58.91	62.18
	"Houston County, GA"	"13153"	92	149111	61.70	62.97
	"Irwin County, GA"	"13155"	Suppressed	9104	Suppressed	Suppressed
	"Jackson County, GA"	"13157"	63	61870	101.83	93.59
	"Jasper County, GA"	"13159"	10	13432	Unreliable	Unreliable
	"Jeff Davis County, GA"	"13161"	17	14859	Unreliable	Unreliable
	"Jefferson County, GA"	"13163"	26	16272	159.78	121.78
	"Jenkins County, GA"	"13165"	Suppressed	9125	Suppressed	Suppressed
	"Johnson County, GA"	"13167"	Suppressed	9701	Suppressed	Suppressed
	"Jones County, GA"	"13169"	17	28787	Unreliable	Unreliable
	"Lamar County, GA"	"13171"	10	18207	Unreliable	Unreliable
	"Lanier County, GA"	"13173"	Suppressed	10373	Suppressed	Suppressed
	"Laurens County, GA"	"13175"	31	47851	64.78	52.18
	"Lee County, GA"	"13177"	22	29191	75.37	96.63
	"Liberty County, GA"	"13179"	48	65198	73.62	111.63
	"Lincoln County, GA"	"13181"	Suppressed	7622	Suppressed	Suppressed
	"Long County, GA"	"13183"	Suppressed	17113	Suppressed	Suppressed
	"Lowndes County, GA"	"13185"	70	113523	61.66	65.85
	"Lumpkin County, GA"	"13187"	31	31176	99.44	91.53
	"McDuffie County, GA"	"13189"	23	21370	107.63	91.28
	"McIntosh County, GA"	"13191"	27	14214	189.95	131.08
	"Macon County, GA"	"13193"	13	13792	Unreliable	Unreliable
	"Madison County, GA"	"13195"	52	28312	183.67	151.78
	"Marion County, GA"	"13197"	11	8797	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	33	21198	155.68	116.89
	"Miller County, GA"	"13201"	Suppressed	5958	Suppressed	Suppressed
	"Mitchell County, GA"	"13205"	30	22771	131.75	112.34
	"Monroe County, GA"	"13207"	24	27051	88.72	71.76
	"Montgomery County, GA"	"13209"	Suppressed	8991	Suppressed	Suppressed
	"Morgan County, GA"	"13211"	16	17956	Unreliable	Unreliable
	"Murray County, GA"	"13213"	87	39410	220.76	201.58
	"Muscogee County, GA"	"13215"	270	200887	134.40	136.92
	"Newton County, GA"	"13217"	75	103675	72.34	75.78
	"Oconee County, GA"	"13219"	15	35093	Unreliable	Unreliable
	"Oglethorpe County, GA"	"13221"	17	14673	Unreliable	Unreliable
	"Paulding County, GA"	"13223"	101	148987	67.79	80.02
	"Peach County, GA"	"13225"	20	26922	74.29	65.32
	"Pickens County, GA"	"13227"	44	29997	146.68	108.25
	"Pierce County, GA"	"13229"	47	18991	247.49	203.42
	"Pike County, GA"	"13231"	25	17784	140.58	132.21
	"Polk County, GA"	"13233"	65	41133	158.02	139.28
	"Pulaski County, GA"	"13235"	11	11483	Unreliable	Unreliable
	"Putnam County, GA"	"13237"	17	21192	Unreliable	Unreliable
	"Quitman County, GA"	"13239"	Suppressed	2315	Suppressed	Suppressed
	"Rabun County, GA"	"13241"	38	16243	233.95	160.12
	"Randolph County, GA"	"13243"	Suppressed	7313	Suppressed	Suppressed
	"Richmond County, GA"	"13245"	238	201368	118.19	117.56
	"Rockdale County, GA"	"13247"	71	87754	80.91	76.20
	"Schley County, GA"	"13249"	Suppressed	5163	Suppressed	Suppressed
	"Screven County, GA"	"13251"	34	14085	241.39	184.67
	"Seminole County, GA"	"13253"	Suppressed	8686	Suppressed	Suppressed
	"Spalding County, GA"	"13255"	72	63988	112.52	96.67
	"Stephens County, GA"	"13257"	52	25480	204.08	161.94
	"Stewart County, GA"	"13259"	10	5744	Unreliable	Unreliable
	"Sumter County, GA"	"13261"	21	31232	67.24	55.29
	"Talbot County, GA"	"13263"	16	6390	Unreliable	Unreliable
	"Taliaferro County, GA"	"13265"	Suppressed	1693	Suppressed	Suppressed
	"Tattnall County, GA"	"13267"	28	25224	111.01	117.33
	"Taylor County, GA"	"13269"	11	8442	Unreliable	Unreliable
	"Telfair County, GA"	"13271"	14	16518	Unreliable	Unreliable
	"Terrell County, GA"	"13273"	Suppressed	9132	Suppressed	Suppressed
	"Thomas County, GA"	"13275"	59	44959	131.23	101.22
	"Tift County, GA"	"13277"	49	40704	120.38	110.42
	"Toombs County, GA"	"13279"	49	27282	179.61	162.73
	"Towns County, GA"	"13281"	22	11098	198.23	122.32
	"Treutlen County, GA"	"13283"	Suppressed	6778	Suppressed	Suppressed
	"Troup County, GA"	"13285"	116	69469	166.98	148.59
	"Turner County, GA"	"13287"	27	8153	331.17	259.97
	"Twiggs County, GA"	"13289"	Suppressed	8320	Suppressed	Suppressed
	"Union County, GA"	"13291"	22	21984	100.07	57.84
	"Upson County, GA"	"13293"	51	26256	194.24	146.43
	"Walker County, GA"	"13295"	122	68218	178.84	148.18
	"Walton County, GA"	"13297"	99	87615	112.99	102.93
	"Ware County, GA"	"13299"	77	35515	216.81	187.90
	"Warren County, GA"	"13301"	Suppressed	5520	Suppressed	Suppressed
	"Washington County, GA"	"13303"	26	20635	126.00	99.12
	"Wayne County, GA"	"13305"	62	29949	207.02	185.40
	"Webster County, GA"	"13307"	Suppressed	2649	Suppressed	Suppressed
	"Wheeler County, GA"	"13309"	Suppressed	7995	Suppressed	Suppressed
	"White County, GA"	"13311"	55	27970	196.64	130.70
	"Whitfield County, GA"	"13313"	128	103542	123.62	124.13
	"Wilcox County, GA"	"13315"	12	8847	Unreliable	Unreliable
	"Wilkes County, GA"	"13317"	Suppressed	9940	Suppressed	Suppressed
	"Wilkinson County, GA"	"13319"	Suppressed	9326	Suppressed	Suppressed
	"Worth County, GA"	"13321"	24	20940	114.61	89.30
	"Hawaii County, HI"	"15001"	231	194190	118.96	91.83
	"Honolulu County, HI"	"15003"	897	991788	90.44	76.55
	"Kalawao County, HI"	"15005"	Suppressed	89	Suppressed	Suppressed
	"Kauai County, HI"	"15007"	98	70475	139.06	104.93
	"Maui County, HI"	"15009"	164	163019	100.60	82.56
	"Ada County, ID"	"16001"	553	426236	129.74	132.78
	"Adams County, ID"	"16003"	13	3861	Unreliable	Unreliable
	"Bannock County, ID"	"16005"	162	83347	194.37	199.20
	"Bear Lake County, ID"	"16007"	11	5957	Unreliable	Unreliable
	"Benewah County, ID"	"16009"	46	9118	504.50	368.93
	"Bingham County, ID"	"16011"	48	45269	106.03	105.70
	"Blaine County, ID"	"16013"	24	21482	111.72	90.86
	"Boise County, ID"	"16015"	19	6824	Unreliable	Unreliable
	"Bonner County, ID"	"16017"	120	41585	288.57	195.12
	"Bonneville County, ID"	"16019"	139	108623	127.97	129.30
	"Boundary County, ID"	"16021"	22	10979	200.38	129.03
	"Butte County, ID"	"16023"	Suppressed	2622	Suppressed	Suppressed
	"Camas County, ID"	"16025"	Suppressed	1039	Suppressed	Suppressed
	"Canyon County, ID"	"16027"	302	203143	148.66	156.98
	"Caribou County, ID"	"16029"	Suppressed	6837	Suppressed	Suppressed
	"Cassia County, ID"	"16031"	33	23540	140.19	135.63
	"Clark County, ID"	"16033"	Suppressed	867	Suppressed	Suppressed
	"Clearwater County, ID"	"16035"	29	8562	338.71	174.01
	"Custer County, ID"	"16037"	11	4140	Unreliable	Unreliable
	"Elmore County, ID"	"16039"	43	26094	164.79	169.86
	"Franklin County, ID"	"16041"	Suppressed	13021	Suppressed	Suppressed
	"Fremont County, ID"	"16043"	11	12867	Unreliable	Unreliable
	"Gem County, ID"	"16045"	38	16866	225.31	143.55
	"Gooding County, ID"	"16047"	22	15064	146.04	113.44
	"Idaho County, ID"	"16049"	38	16215	234.35	126.05
	"Jefferson County, ID"	"16051"	18	27021	Unreliable	Unreliable
	"Jerome County, ID"	"16053"	27	22818	118.33	120.95
	"Kootenai County, ID"	"16055"	259	147326	175.80	138.87
	"Latah County, ID"	"16057"	46	38411	119.76	122.92
	"Lemhi County, ID"	"16059"	28	7726	362.41	184.58
	"Lewis County, ID"	"16061"	11	3838	Unreliable	Unreliable
	"Lincoln County, ID"	"16063"	Suppressed	5316	Suppressed	Suppressed
	"Madison County, ID"	"16065"	Suppressed	38038	Suppressed	Suppressed
	"Minidoka County, ID"	"16067"	26	20323	127.93	114.30
	"Nez Perce County, ID"	"16069"	84	40007	209.96	146.22
	"Oneida County, ID"	"16071"	Suppressed	4184	Suppressed	Suppressed
	"Owyhee County, ID"	"16073"	18	11353	Unreliable	Unreliable
	"Payette County, ID"	"16075"	52	22836	227.71	182.83
	"Power County, ID"	"16077"	18	7617	Unreliable	Unreliable
	"Shoshone County, ID"	"16079"	40	12390	322.84	192.28
	"Teton County, ID"	"16081"	Suppressed	10341	Suppressed	Suppressed
	"Twin Falls County, ID"	"16083"	143	80914	176.73	155.34
	"Valley County, ID"	"16085"	18	9826	Unreliable	Unreliable
	"Washington County, ID"	"16087"	27	10021	269.43	175.26
	"Adams County, IL"	"17001"	106	66988	158.24	114.44
	"Alexander County, IL"	"17003"	12	7492	Unreliable	Unreliable
	"Bond County, IL"	"17005"	21	17269	121.61	98.92
	"Boone County, IL"	"17007"	64	53869	118.81	110.84
	"Brown County, IL"	"17009"	Suppressed	6832	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	27	33840	79.79	53.49
	"Calhoun County, IL"	"17013"	Suppressed	4956	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	21	14715	142.71	86.43
	"Cass County, IL"	"17017"	12	13156	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	105	207133	50.69	56.02
	"Christian County, IL"	"17021"	77	33892	227.19	165.16
	"Clark County, IL"	"17023"	40	16180	247.22	183.33
	"Clay County, IL"	"17025"	15	13520	Unreliable	Unreliable
	"Clinton County, IL"	"17027"	41	37857	108.30	87.15
	"Coles County, IL"	"17029"	55	53320	103.15	85.50
	"Cook County, IL"	"17031"	3660	5246456	69.76	65.71
	"Crawford County, IL"	"17033"	37	19393	190.79	137.55
	"Cumberland County, IL"	"17035"	28	10833	258.47	173.85
	"DeKalb County, IL"	"17037"	86	105462	81.55	90.40
	"De Witt County, IL"	"17039"	28	16284	171.95	129.95
	"Douglas County, IL"	"17041"	10	19889	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	662	932708	70.98	66.06
	"Edgar County, IL"	"17045"	38	17841	212.99	152.81
	"Edwards County, IL"	"17047"	12	6617	Unreliable	Unreliable
	"Effingham County, IL"	"17049"	42	34320	122.38	99.43
	"Fayette County, IL"	"17051"	42	21870	192.04	140.67
	"Ford County, IL"	"17053"	26	13688	189.95	132.29
	"Franklin County, IL"	"17055"	101	39411	256.27	189.34
	"Fulton County, IL"	"17057"	88	36007	244.40	172.93
	"Gallatin County, IL"	"17059"	11	5291	Unreliable	Unreliable
	"Greene County, IL"	"17061"	27	13434	200.98	148.24
	"Grundy County, IL"	"17063"	86	50425	170.55	166.09
	"Hamilton County, IL"	"17065"	Suppressed	8296	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	34	18564	183.15	104.54
	"Hardin County, IL"	"17069"	14	4129	Unreliable	Unreliable
	"Henderson County, IL"	"17071"	18	6916	Unreliable	Unreliable
	"Henry County, IL"	"17073"	92	49635	185.35	136.07
	"Iroquois County, IL"	"17075"	46	28879	159.29	111.29
	"Jackson County, IL"	"17077"	52	59677	87.14	85.73
	"Jasper County, IL"	"17079"	20	9623	207.84	144.01
	"Jefferson County, IL"	"17081"	60	38534	155.71	124.10
	"Jersey County, IL"	"17083"	48	22571	212.66	159.65
	"Jo Daviess County, IL"	"17085"	39	22254	175.25	106.27
	"Johnson County, IL"	"17087"	23	12601	182.53	138.27
	"Kane County, IL"	"17089"	335	527306	63.53	65.54
	"Kankakee County, IL"	"17091"	135	111375	121.21	103.25
	"Kendall County, IL"	"17093"	84	121350	69.22	90.72
	"Knox County, IL"	"17095"	126	52069	241.99	164.91
	"Lake County, IL"	"17097"	556	705186	78.84	78.76
	"LaSalle County, IL"	"17099"	218	111241	195.97	143.44
	"Lawrence County, IL"	"17101"	38	16519	230.04	178.55
	"Lee County, IL"	"17103"	61	34735	175.62	135.27
	"Livingston County, IL"	"17105"	59	37903	155.66	114.81
	"Logan County, IL"	"17107"	71	29746	238.69	178.55
	"McDonough County, IL"	"17109"	43	31880	134.88	118.30
	"McHenry County, IL"	"17111"	307	307283	99.91	100.98
	"McLean County, IL"	"17113"	230	174061	132.14	139.79
	"Macon County, IL"	"17115"	148	108350	136.59	102.51
	"Macoupin County, IL"	"17117"	89	46453	191.59	135.06
	"Madison County, IL"	"17119"	517	266560	193.95	163.44
	"Marion County, IL"	"17121"	40	38571	103.70	84.74
	"Marshall County, IL"	"17123"	22	12014	183.12	105.49
	"Mason County, IL"	"17125"	38	13898	273.42	184.80
	"Massac County, IL"	"17127"	41	14905	275.08	193.66
	"Menard County, IL"	"17129"	27	12570	214.80	160.96
	"Mercer County, IL"	"17131"	17	15945	Unreliable	Unreliable
	"Monroe County, IL"	"17133"	34	33722	100.82	81.11
	"Montgomery County, IL"	"17135"	61	29359	207.77	153.39
	"Morgan County, IL"	"17137"	48	34929	137.42	108.64
	"Moultrie County, IL"	"17139"	20	14837	134.80	91.96
	"Ogle County, IL"	"17141"	61	52085	117.12	95.16
	"Peoria County, IL"	"17143"	251	187319	134.00	115.56
	"Perry County, IL"	"17145"	24	21672	110.74	87.40
	"Piatt County, IL"	"17147"	31	16431	188.67	133.14
	"Pike County, IL"	"17149"	35	16022	218.45	143.29
	"Pope County, IL"	"17151"	Suppressed	4276	Suppressed	Suppressed
	"Pulaski County, IL"	"17153"	Suppressed	5815	Suppressed	Suppressed
	"Putnam County, IL"	"17155"	Suppressed	5814	Suppressed	Suppressed
	"Randolph County, IL"	"17157"	20	32869	60.85	53.89
	"Richland County, IL"	"17159"	43	16061	267.73	181.16
	"Rock Island County, IL"	"17161"	218	146063	149.25	113.87
	"St. Clair County, IL"	"17163"	386	265729	145.26	130.05
	"Saline County, IL"	"17165"	30	24612	121.89	89.19
	"Sangamon County, IL"	"17167"	364	198997	182.92	147.72
	"Schuyler County, IL"	"17169"	Suppressed	7330	Suppressed	Suppressed
	"Scott County, IL"	"17171"	Suppressed	5204	Suppressed	Suppressed
	"Shelby County, IL"	"17173"	46	22048	208.64	139.19
	"Stark County, IL"	"17175"	12	5813	Unreliable	Unreliable
	"Stephenson County, IL"	"17177"	76	46435	163.67	106.90
	"Tazewell County, IL"	"17179"	240	135707	176.85	135.20
	"Union County, IL"	"17181"	26	17447	149.02	108.37
	"Vermilion County, IL"	"17183"	160	79728	200.68	165.45
	"Wabash County, IL"	"17185"	28	11549	242.45	181.07
	"Warren County, IL"	"17187"	32	17874	179.03	130.29
	"Washington County, IL"	"17189"	17	14337	Unreliable	Unreliable
	"Wayne County, IL"	"17191"	42	16543	253.88	179.25
	"White County, IL"	"17193"	22	14374	153.05	107.66
	"Whiteside County, IL"	"17195"	116	56876	203.95	148.04
	"Will County, IL"	"17197"	513	685419	74.84	80.92
	"Williamson County, IL"	"17199"	61	67008	91.03	76.52
	"Winnebago County, IL"	"17201"	332	288542	115.06	98.18
	"Woodford County, IL"	"17203"	54	39187	137.80	112.92
	"Adams County, IN"	"18001"	50	34791	143.72	132.77
	"Allen County, IN"	"18003"	545	365918	148.94	139.79
	"Bartholomew County, IN"	"18005"	149	80217	185.75	160.29
	"Benton County, IN"	"18007"	14	8700	Unreliable	Unreliable
	"Blackford County, IN"	"18009"	38	12401	306.43	220.35
	"Boone County, IN"	"18011"	91	61915	146.98	146.34
	"Brown County, IN"	"18013"	27	14962	180.46	117.53
	"Carroll County, IN"	"18015"	45	19923	225.87	169.81
	"Cass County, IN"	"18017"	82	38438	213.33	167.89
	"Clark County, IN"	"18019"	203	114262	177.66	159.94
	"Clay County, IN"	"18021"	61	26562	229.65	177.59
	"Clinton County, IN"	"18023"	63	32776	192.21	163.18
	"Crawford County, IN"	"18025"	27	10655	253.40	206.93
	"Daviess County, IN"	"18027"	59	32729	180.27	161.37
	"Dearborn County, IN"	"18029"	104	49506	210.08	181.51
	"Decatur County, IN"	"18031"	41	26524	154.58	132.45
	"De Kalb County, IN"	"18033"	125	42383	294.93	245.46
	"Delaware County, IN"	"18035"	298	117074	254.54	221.01
	"Dubois County, IN"	"18037"	53	42345	125.16	100.57
	"Elkhart County, IN"	"18039"	381	201971	188.64	175.38
	"Fayette County, IN"	"18041"	64	23468	272.71	223.40
	"Floyd County, IN"	"18043"	156	76179	204.78	179.74
	"Fountain County, IN"	"18045"	21	16658	126.07	96.92
	"Franklin County, IN"	"18047"	28	22934	122.09	106.59
	"Fulton County, IN"	"18049"	45	20500	219.51	162.73
	"Gibson County, IN"	"18051"	62	33759	183.65	141.16
	"Grant County, IN"	"18053"	197	68569	287.30	223.91
	"Greene County, IN"	"18055"	78	32726	238.34	183.39
	"Hamilton County, IN"	"18057"	237	302623	78.32	91.08
	"Hancock County, IN"	"18059"	120	71978	166.72	147.76
	"Harrison County, IN"	"18061"	69	39299	175.58	146.80
	"Hendricks County, IN"	"18063"	208	156056	133.29	134.29
	"Henry County, IN"	"18065"	106	48995	216.35	161.97
	"Howard County, IN"	"18067"	188	82982	226.56	173.03
	"Huntington County, IN"	"18069"	54	36706	147.11	122.06
	"Jackson County, IN"	"18071"	141	43705	322.62	271.20
	"Jasper County, IN"	"18073"	58	33475	173.26	143.06
	"Jay County, IN"	"18075"	53	21179	250.25	211.22
	"Jefferson County, IN"	"18077"	97	32494	298.52	239.10
	"Jennings County, IN"	"18079"	79	28000	282.14	247.77
	"Johnson County, IN"	"18081"	168	147538	113.87	104.46
	"Knox County, IN"	"18083"	82	37938	216.14	168.73
	"Kosciusko County, IN"	"18085"	142	78564	180.74	157.23
	"Lagrange County, IN"	"18087"	48	38436	124.88	131.47
	"Lake County, IN"	"18089"	564	490228	115.05	100.54
	"La Porte County, IN"	"18091"	242	111444	217.15	184.85
	"Lawrence County, IN"	"18093"	142	45704	310.69	229.42
	"Madison County, IN"	"18095"	321	130069	246.79	199.39
	"Marion County, IN"	"18097"	1409	934243	150.82	155.82
	"Marshall County, IN"	"18099"	99	47107	210.16	171.08
	"Martin County, IN"	"18101"	23	10203	225.42	163.24
	"Miami County, IN"	"18103"	53	35954	147.41	118.97
	"Monroe County, IN"	"18105"	178	143339	124.18	138.45
	"Montgomery County, IN"	"18107"	74	38146	193.99	151.48
	"Morgan County, IN"	"18109"	117	69693	167.88	147.57
	"Newton County, IN"	"18111"	25	14156	176.60	143.44
	"Noble County, IN"	"18113"	109	47618	228.91	204.91
	"Ohio County, IN"	"18115"	14	6035	Unreliable	Unreliable
	"Orange County, IN"	"18117"	50	19626	254.76	192.26
	"Owen County, IN"	"18119"	45	20969	214.60	167.61
	"Parke County, IN"	"18121"	30	17233	174.08	136.42
	"Perry County, IN"	"18123"	47	19454	241.60	177.60
	"Pike County, IN"	"18125"	24	12624	190.11	140.24
	"Porter County, IN"	"18127"	246	167076	147.24	131.61
	"Posey County, IN"	"18129"	56	25540	219.26	172.24
	"Pulaski County, IN"	"18131"	27	12967	208.22	164.31
	"Putnam County, IN"	"18133"	80	37618	212.66	178.29
	"Randolph County, IN"	"18135"	89	25384	350.61	262.50
	"Ripley County, IN"	"18137"	60	28497	210.55	159.47
	"Rush County, IN"	"18139"	43	16892	254.56	190.37
	"St. Joseph County, IN"	"18141"	569	267618	212.62	186.63
	"Scott County, IN"	"18143"	52	23712	219.30	186.36
	"Shelby County, IN"	"18145"	76	44579	170.48	148.46
